ID,iso2c,iso3c,country,year,gdp_percap,life_expect,population,birth_rate,neonat_mortal_rate,region,income,co2_percap
2381,IR,IRN,"Iran, Islamic Rep.",2009,16611.99802,73.481,73687565,18.28,12.9,Middle East & North Africa,Upper middle income,7.522002539
2382,IR,IRN,"Iran, Islamic Rep.",1993,8422.683997,67.094,58991218,27.261,22.9,Middle East & North Africa,Upper middle income,4.021184357
2383,IR,IRN,"Iran, Islamic Rep.",2011,18192.1056,74.375,75491582,18.315,11.7,Middle East & North Africa,Upper middle income,7.802934624
2384,IR,IRN,"Iran, Islamic Rep.",1997,9282.497749,69.092,62710557,21.355,20.3,Middle East & North Africa,Upper middle income,4.294228785
2385,IR,IRN,"Iran, Islamic Rep.",2014,17828.63996,75.466,78411092,17.568,10.3,Middle East & North Africa,Upper middle income,8.283020787
2388,IR,IRN,"Iran, Islamic Rep.",2004,13205.62327,71.582,69617100,17.708,16.1,Middle East & North Africa,Upper middle income,6.42136251
2389,IR,IRN,"Iran, Islamic Rep.",1998,9400.022617,69.428,63900630,20.328,19.7,Middle East & North Africa,Upper middle income,4.827939521
2390,IR,IRN,"Iran, Islamic Rep.",2003,12462.02288,71.249,68812713,17.774,16.6,Middle East & North Africa,Upper middle income,6.080819732
2391,IR,IRN,"Iran, Islamic Rep.",2008,16511.03298,73.044,72845542,18.146,13.6,Middle East & North Africa,Upper middle income,7.434674547
2392,IR,IRN,"Iran, Islamic Rep.",1994,8351.938445,67.791,59725125,25.5,22.3,Middle East & North Africa,Upper middle income,4.440852037
2393,IR,IRN,"Iran, Islamic Rep.",1995,8608.262675,68.326,60575644,23.924,21.6,Middle East & North Africa,Upper middle income,4.505806723
2394,IR,IRN,"Iran, Islamic Rep.",1990,7119.28318,63.828,56226185,33.227,25.3,Middle East & North Africa,Upper middle income,3.743163403
2395,IR,IRN,"Iran, Islamic Rep.",1999,9561.139137,69.775,65062660,19.47,19.1,Middle East & North Africa,Upper middle income,5.876485145
2396,IR,IRN,"Iran, Islamic Rep.",1996,9169.560132,68.741,61583089,22.549,21,Middle East & North Africa,Upper middle income,4.482709433
2397,IR,IRN,"Iran, Islamic Rep.",2001,10510.88202,70.526,67096414,18.289,17.8,Middle East & North Africa,Upper middle income,5.938288818
2398,IR,IRN,"Iran, Islamic Rep.",2005,13904.59514,71.912,70421811,17.736,15.5,Middle East & North Africa,Upper middle income,6.657136594
2399,IR,IRN,"Iran, Islamic Rep.",1992,8454.459963,66.209,58260738,29.169,23.6,Middle East & North Africa,Upper middle income,3.921487709
2400,IR,IRN,"Iran, Islamic Rep.",2000,10182.98167,70.144,66131854,18.788,18.4,Middle East & North Africa,Upper middle income,5.628712148
2401,IR,IRN,"Iran, Islamic Rep.",1991,8125.574684,65.131,57375584,31.173,24.4,Middle East & North Africa,Upper middle income,3.963387475
2402,IR,IRN,"Iran, Islamic Rep.",2002,11383.94988,70.899,67983330,17.959,17.2,Middle East & North Africa,Upper middle income,5.909686786
2403,IR,IRN,"Iran, Islamic Rep.",2007,16335.49775,72.635,72031103,17.986,14.3,Middle East & North Africa,Upper middle income,7.209721709
2404,IS,ISL,Iceland,1990,22142.15183,78.03634146,254826,18.7,3.4,Europe & Central Asia,High income,7.842665191
2406,IS,ISL,Iceland,1991,22564.93238,77.99195122,257797,17.6,3.3,Europe & Central Asia,High income,6.856146503
2407,IS,ISL,Iceland,1996,24991.43779,78.77780488,268916,16.1,2.6,Europe & Central Asia,High income,8.222645733
2408,IS,ISL,Iceland,1995,24111.01862,77.98439024,267468,16,2.8,Europe & Central Asia,High income,7.280037238
2409,IS,ISL,Iceland,1997,26951.75693,78.88536585,271128,15.3,2.5,Europe & Central Asia,High income,7.763336874
2410,IS,ISL,Iceland,1998,28577.90404,79.60243902,274047,15.2,2.4,Europe & Central Asia,High income,7.667265104
2411,IS,ISL,Iceland,2005,36964.52768,81.50243902,296734,14.4,1.6,Europe & Central Asia,High income,7.513584557
2412,IS,ISL,Iceland,2000,29515.91312,79.65365854,281205,15.3,2.1,Europe & Central Asia,High income,7.693782116
2413,IS,ISL,Iceland,2001,31571.85191,80.6902439,284968,14.4,2,Europe & Central Asia,High income,7.373427894
2414,IS,ISL,Iceland,2002,32191.5696,80.50243902,287523,14.1,1.9,Europe & Central Asia,High income,7.550227286
2415,IS,ISL,Iceland,1999,29390.76035,79.35121951,277381,14.8,2.2,Europe & Central Asia,High income,7.456127132
2416,IS,ISL,Iceland,2004,35282.4141,80.99756098,292074,14.5,1.6,Europe & Central Asia,High income,7.683682902
2417,IS,ISL,Iceland,1992,22022.15612,78.7602439,261057,17.7,3.2,Europe & Central Asia,High income,6.967183412
2418,IS,ISL,Iceland,2010,38535.32706,81.89756098,318041,15.4,1.2,Europe & Central Asia,High income,6.168528586
2419,IS,ISL,Iceland,1993,22611.16709,78.93463415,263725,17.5,3,Europe & Central Asia,High income,7.49459854
2420,IS,ISL,Iceland,1994,23719.23277,79.24707317,266021,16.7,2.9,Europe & Central Asia,High income,7.553975062
2421,IS,ISL,Iceland,2007,40732.40165,81.45365854,311566,14.6,1.4,Europe & Central Asia,High income,7.414833454
2422,IS,ISL,Iceland,2014,44546.01045,82.86097561,327386,13.4,1.1,Europe & Central Asia,High income,6.059657407
2423,IS,ISL,Iceland,2011,39621.93566,82.35853659,319014,14.1,1.2,Europe & Central Asia,High income,5.896828979
2424,IS,ISL,Iceland,2008,42677.53536,81.6097561,317414,15.2,1.3,Europe & Central Asia,High income,6.677481144
2425,IS,ISL,Iceland,2009,41014.41632,81.75121951,318499,15.8,1.3,Europe & Central Asia,High income,6.447492771
2426,IS,ISL,Iceland,2006,38705.74692,81.15853659,303782,14.5,1.5,Europe & Central Asia,High income,7.568614994
2427,IS,ISL,Iceland,2003,32302.86964,80.96341463,289521,14.3,1.7,Europe & Central Asia,High income,7.485457013
2429,IS,ISL,Iceland,2013,42821.28504,82.06097561,323764,13.4,1.1,Europe & Central Asia,High income,5.866946294
2430,IS,ISL,Iceland,2012,40696.0378,82.91707317,320716,14.1,1.1,Europe & Central Asia,High income,5.613991818
2431,IT,ITA,Italy,1998,24926.56393,78.97560976,56906744,9.4,3.9,Europe & Central Asia,High income,7.734648761
2432,IT,ITA,Italy,1990,18557.10598,76.97073171,56719240,10,6.5,Europe & Central Asia,High income,7.361704582
2433,IT,ITA,Italy,1992,20052.20651,77.4195122,56797087,10,5.6,Europe & Central Asia,High income,7.404168932
2434,IT,ITA,Italy,1991,19456.30276,77.0195122,56758521,9.9,6.1,Europe & Central Asia,High income,7.468379928
2435,IT,ITA,Italy,2007,33990.61775,81.43414634,58438310,9.7,2.5,Europe & Central Asia,High income,7.917347216
2436,IT,ITA,Italy,2008,35402.91685,81.48536585,58826731,9.8,2.5,Europe & Central Asia,High income,7.60176497
2437,IT,ITA,Italy,1995,22284.67881,78.17073171,56844303,9.2,4.7,Europe & Central Asia,High income,7.573033273
2438,IT,ITA,Italy,1997,23808.0153,78.82439024,56890372,9.4,4.2,Europe & Central Asia,High income,7.566965198
2439,IT,ITA,Italy,2001,27955.87767,80.12682927,56974100,9.4,3.3,Europe & Central Asia,High income,7.904432663
2440,IT,ITA,Italy,2002,28641.55815,80.22926829,57059007,9.4,3.1,Europe & Central Asia,High income,7.932323042
2441,IT,ITA,Italy,1999,25531.62476,79.42439024,56916317,9.4,3.7,Europe & Central Asia,High income,7.765755082
2442,IT,ITA,Italy,2000,27022.86161,79.77804878,56942108,9.5,3.5,Europe & Central Asia,High income,7.912673166
2444,IT,ITA,Italy,2004,29457.89097,80.7804878,57685327,9.8,2.8,Europe & Central Asia,High income,8.216487201
2445,IT,ITA,Italy,2012,36237.11043,82.23902439,59539717,9,2.3,Europe & Central Asia,High income,6.205413858
2446,IT,ITA,Italy,1993,20341.7906,77.72195122,56831821,9.7,5.2,Europe & Central Asia,High income,7.248012993
2447,IT,ITA,Italy,1996,22963.16029,78.52195122,56860281,9.3,4.5,Europe & Central Asia,High income,7.48906561
2448,IT,ITA,Italy,2006,32336.16134,81.28292683,58143979,9.6,2.6,Europe & Central Asia,High income,8.072145596
2449,IT,ITA,Italy,2005,30051.77327,80.78292683,57969484,9.6,2.7,Europe & Central Asia,High income,8.166090128
2450,IT,ITA,Italy,2009,34507.753,81.63658537,59095365,9.6,2.4,Europe & Central Asia,High income,6.795651486
2451,IT,ITA,Italy,2010,35042.19537,82.03658537,59277417,9.5,2.4,Europe & Central Asia,High income,6.83837457
2452,IT,ITA,Italy,2011,36347.34248,82.18780488,59379449,9.2,2.4,Europe & Central Asia,High income,6.702557614
2453,IT,ITA,Italy,2013,36131.13211,82.6902439,60233948,8.5,2.2,Europe & Central Asia,High income,5.732941879
2454,IT,ITA,Italy,2003,29079.30722,79.98292683,57313203,9.5,2.9,Europe & Central Asia,High income,8.17175128
2456,IT,ITA,Italy,1994,21217.22813,77.92195122,56843400,9.4,5,Europe & Central Asia,High income,7.16667249
2457,IT,ITA,Italy,2014,36070.8056,83.0902439,60789140,8.3,2.2,Europe & Central Asia,High income,5.270866786
2485,JM,JAM,Jamaica,1995,6159.026516,71.99,2537440,23.641,18.5,Latin America & Caribbean,Upper middle income,3.617228782
2486,JM,JAM,Jamaica,1994,5951.883508,71.986,2513049,23.968,18.7,Latin America & Caribbean,Upper middle income,3.261275447
2487,JM,JAM,Jamaica,2006,7897.640954,73.739,2760279,18.805,14.3,Latin America & Caribbean,Upper middle income,4.164812687
2488,JM,JAM,Jamaica,1990,4709.019168,72.065,2424242,25.288,19.6,Latin America & Caribbean,Upper middle income,3.106957969
2489,JM,JAM,Jamaica,1993,5804.386481,71.996,2488782,24.279,19,Latin America & Caribbean,Upper middle income,3.216457287
2490,JM,JAM,Jamaica,1996,6204.295674,72.011,2561993,23.276,18.2,Latin America & Caribbean,Upper middle income,3.787239856
2491,JM,JAM,Jamaica,1997,6178.623056,72.052,2586827,22.861,18,Latin America & Caribbean,Upper middle income,3.916736991
2492,JM,JAM,Jamaica,1992,5230.765838,72.015,2465362,24.595,19.2,Latin America & Caribbean,Upper middle income,3.129507147
2493,JM,JAM,Jamaica,1999,6143.965306,72.205,2634882,21.886,17.3,Latin America & Caribbean,Upper middle income,3.786851555
2494,JM,JAM,Jamaica,2000,6286.541527,72.327,2656864,21.349,16.9,Latin America & Caribbean,Upper middle income,3.879738293
2495,JM,JAM,Jamaica,2001,6467.240845,72.487,2677011,20.813,16.5,Latin America & Caribbean,Upper middle income,3.965603802
2496,JM,JAM,Jamaica,1998,6042.545512,72.116,2611367,22.396,17.7,Latin America & Caribbean,Upper middle income,3.721250211
2497,JM,JAM,Jamaica,2003,6989.001944,72.911,2712511,19.845,15.5,Latin America & Caribbean,Upper middle income,3.932630319
2498,JM,JAM,Jamaica,1991,5060.581128,72.039,2443689,24.927,19.4,Latin America & Caribbean,Upper middle income,3.173769248
2499,JM,JAM,Jamaica,2010,7834.270978,74.883,2817210,17.794,13.1,Latin America & Caribbean,Upper middle income,2.590268386
2500,JM,JAM,Jamaica,2002,6651.866091,72.683,2695446,20.305,16,Latin America & Caribbean,Upper middle income,3.799716633
2501,JM,JAM,Jamaica,2005,7488.696798,73.446,2744673,19.1,14.7,Latin America & Caribbean,Upper middle income,3.825089911
2502,JM,JAM,Jamaica,2009,7891.692734,74.619,2804082,18.035,13.5,Latin America & Caribbean,Upper middle income,2.760631465
2503,JM,JAM,Jamaica,2004,7232.866069,73.167,2728777,19.444,15,Latin America & Caribbean,Upper middle income,3.910532081
2504,JM,JAM,Jamaica,2007,8178.920834,74.038,2775467,18.538,14.1,Latin America & Caribbean,Upper middle income,3.47744866
2505,JM,JAM,Jamaica,2008,8228.219334,74.334,2790122,18.283,13.8,Latin America & Caribbean,Upper middle income,3.658953981
2507,JM,JAM,Jamaica,2013,8305.304125,75.523,2851807,17.162,12,Latin America & Caribbean,Upper middle income,2.837874022
2508,JM,JAM,Jamaica,2011,8099.155573,75.122,2829493,17.566,12.8,Latin America & Caribbean,Upper middle income,2.777310635
2510,JM,JAM,Jamaica,2012,8163.702832,75.334,2840992,17.355,12.4,Latin America & Caribbean,Upper middle income,2.626668783
2511,JM,JAM,Jamaica,2014,8481.507265,75.689,2862087,16.983,11.7,Latin America & Caribbean,Upper middle income,2.59321537
2512,JO,JOR,Jordan,1993,4721.28041,70.529,4189431,34.015,18.7,Middle East & North Africa,Upper middle income,2.888482947
2513,JO,JOR,Jordan,1994,4824.367667,70.712,4395953,33.694,18.3,Middle East & North Africa,Upper middle income,3.101467645
2514,JO,JOR,Jordan,1997,5196.468119,71.219,4832267,32.545,17.6,Middle East & North Africa,Upper middle income,2.983826018
2515,JO,JOR,Jordan,1998,5305.126295,71.386,4927912,32.098,17.3,Middle East & North Africa,Upper middle income,2.95121382
2516,JO,JOR,Jordan,1992,4653.176088,70.331,3968198,34.33,19.1,Middle East & North Africa,Upper middle income,3.091104577
2517,JO,JOR,Jordan,1999,5473.341858,71.556,5014899,31.633,17.1,Middle East & North Africa,Upper middle income,2.905141459
2518,JO,JOR,Jordan,1996,5066.959891,71.053,4716373,32.965,17.8,Middle East & North Africa,Upper middle income,3.008163901
2519,JO,JOR,Jordan,2006,8405.60117,72.76,5934232,29.442,14.3,Middle East & North Africa,Upper middle income,3.559335058
2520,JO,JOR,Jordan,2008,9332.542462,73.087,6489822,29.244,13.5,Middle East & North Africa,Upper middle income,3.289654786
2521,JO,JOR,Jordan,2003,6662.112162,72.256,5396774,30.029,15.7,Middle East & North Africa,Upper middle income,3.237042722
2522,JO,JOR,Jordan,2000,5734.639122,71.73,5103130,31.171,16.8,Middle East & North Africa,Upper middle income,3.03886889
2523,JO,JOR,Jordan,2001,6066.931091,71.907,5193482,30.736,16.5,Middle East & North Africa,Upper middle income,3.081321549
2524,JO,JOR,Jordan,2002,6400.539213,72.083,5287488,30.352,16.1,Middle East & North Africa,Upper middle income,3.19367817
2525,JO,JOR,Jordan,2004,7245.386276,72.427,5535595,29.771,15.2,Middle East & North Africa,Upper middle income,3.475823105
2526,JO,JOR,Jordan,2005,7835.0884,72.594,5714111,29.578,14.7,Middle East & North Africa,Upper middle income,3.68553936
2527,JO,JOR,Jordan,1995,5027.300295,70.885,4572904,33.349,18,Middle East & North Africa,Upper middle income,2.964614827
2528,JO,JOR,Jordan,2011,9214.206624,73.571,7574943,28.746,12.3,Middle East & North Africa,Upper middle income,2.860523571
2529,JO,JOR,Jordan,2007,8944.488927,72.924,6193191,29.34,13.9,Middle East & North Africa,Upper middle income,3.557940164
2530,JO,JOR,Jordan,2009,9436.677022,73.25,6821116,29.132,13.1,Middle East & North Africa,Upper middle income,3.209444026
2531,JO,JOR,Jordan,2010,9281.147212,73.412,7182390,28.975,12.7,Middle East & North Africa,Upper middle income,2.948961557
2533,JO,JOR,Jordan,2012,9129.389779,73.729,7992573,28.436,12,Middle East & North Africa,Upper middle income,3.058367062
2534,JO,JOR,Jordan,2013,9062.040519,73.883,8413464,28.045,11.6,Middle East & North Africa,Upper middle income,2.898831801
2535,JO,JOR,Jordan,2014,9082.960152,74.034,8809306,27.576,11.2,Middle East & North Africa,Upper middle income,3.002514727
2537,JO,JOR,Jordan,1990,4061.075701,69.872,3560582,35.012,20,Middle East & North Africa,Upper middle income,2.921791718
2538,JO,JOR,Jordan,1991,4053.249154,70.113,3753433,34.653,19.5,Middle East & North Africa,Upper middle income,2.610469935
2539,JP,JPN,Japan,2007,34502.23491,82.50707317,128001000,8.63,1.3,East Asia & Pacific,High income,9.782963899
2540,JP,JPN,Japan,2004,30361.81497,82.0302439,127761000,8.693604565,1.5,East Asia & Pacific,High income,9.909203497
2541,JP,JPN,Japan,2005,31663.4531,81.92512195,127773000,8.413292219,1.4,East Asia & Pacific,High income,9.698882518
2542,JP,JPN,Japan,1990,19480.92314,78.83682927,123537000,10,2.5,East Asia & Pacific,High income,8.873292835
2543,JP,JPN,Japan,2009,33192.67977,82.93146341,128047000,8.5,1.2,East Asia & Pacific,High income,8.620816388
2544,JP,JPN,Japan,2010,35000.32121,82.84268293,128070000,8.5,1.1,East Asia & Pacific,High income,9.148316038
2545,JP,JPN,Japan,2011,35774.69671,82.59121951,127833000,8.3,1.1,East Asia & Pacific,High income,9.317426666
2546,JP,JPN,Japan,2008,34798.7659,82.58756098,128063000,8.7,1.2,East Asia & Pacific,High income,9.449533972
2547,JP,JPN,Japan,2013,38974.07949,83.33195122,127445000,8.2,1,East Asia & Pacific,High income,9.780815065
2548,JP,JPN,Japan,2014,39179.15561,83.58780488,127276000,8,0.9,East Asia & Pacific,High income,9.538706103
2550,JP,JPN,Japan,2012,37191.38595,83.09609756,127629000,8.2,1,East Asia & Pacific,High income,9.63862829
2551,JP,JPN,Japan,2001,27495.6852,81.41707317,127149000,9.3,1.7,East Asia & Pacific,High income,9.464308709
2552,JP,JPN,Japan,2003,28921.59692,81.76,127718000,9.2,1.6,East Asia & Pacific,High income,9.725282059
2553,JP,JPN,Japan,2002,28160.10761,81.56341463,127445000,9.3,1.7,East Asia & Pacific,High income,9.573130135
2554,JP,JPN,Japan,1992,21327.39159,79.15390244,124229000,9.8,2.4,East Asia & Pacific,High income,9.046579237
2555,JP,JPN,Japan,2006,33098.90999,82.32195122,127854000,8.65,1.3,East Asia & Pacific,High income,9.632048618
2556,JP,JPN,Japan,1995,23403.22482,79.53634146,125439000,9.54,2.2,East Asia & Pacific,High income,9.434444176
2557,JP,JPN,Japan,1996,24507.06309,80.2002439,125757000,9.6,2.1,East Asia & Pacific,High income,9.579507892
2558,JP,JPN,Japan,1993,21818.259,79.29365854,124536000,9.6,2.3,East Asia & Pacific,High income,8.912179795
2559,JP,JPN,Japan,1994,22398.56918,79.68707317,124961000,10,2.2,East Asia & Pacific,High income,9.389452085
2560,JP,JPN,Japan,2000,26838.86865,81.07609756,126843000,9.4,1.8,East Asia & Pacific,High income,9.622351624
2562,JP,JPN,Japan,1997,25134.87872,80.42414634,126057000,9.5,2,East Asia & Pacific,High income,9.525758078
2563,JP,JPN,Japan,1998,25052.69714,80.50146341,126400000,9.6,1.9,East Asia & Pacific,High income,9.160044153
2564,JP,JPN,Japan,1999,25325.70726,80.57073171,126631000,9.3,1.8,East Asia & Pacific,High income,9.448842945
2565,JP,JPN,Japan,1991,20734.06692,79.10073171,123921000,9.9,2.5,East Asia & Pacific,High income,8.871630055
2566,KE,KEN,Kenya,1993,1527.538271,55.449,25754114,40.367,28.5,Sub-Saharan Africa,Low income,0.246468467
2568,KE,KEN,Kenya,1991,1560.787337,56.918,24179598,41.54,28.3,Sub-Saharan Africa,Low income,0.200186951
2569,KE,KEN,Kenya,1994,1553.211003,54.669,26548486,40.093,28.7,Sub-Saharan Africa,Low income,0.246966852
2570,KE,KEN,Kenya,1998,1670.563383,52.106,29769803,40.062,29.7,Sub-Saharan Africa,Low income,0.337139584
2571,KE,KEN,Kenya,1995,1607.164519,53.911,27346456,39.996,29,Sub-Saharan Africa,Low income,0.276233966
2572,KE,KEN,Kenya,1996,1655.849353,53.205,28147734,40.015,29.3,Sub-Saharan Africa,Low income,0.331424476
2573,KE,KEN,Kenya,1992,1533.847389,56.212,24963953,40.85,28.4,Sub-Saharan Africa,Low income,0.22195351
2574,KE,KEN,Kenya,2002,1734.061105,52.565,33214009,39.249,29.5,Sub-Saharan Africa,Low income,0.239910545
2575,KE,KEN,Kenya,1999,1688.130942,51.805,30600397,39.982,29.9,Sub-Saharan Africa,Low income,0.332422419
2576,KE,KEN,Kenya,2000,1689.951468,51.751,31450483,39.808,29.9,Sub-Saharan Africa,Low income,0.331249189
2577,KE,KEN,Kenya,1997,1645.059636,52.589,28954114,40.061,29.5,Sub-Saharan Africa,Low income,0.2854661
2578,KE,KEN,Kenya,2005,1980.18918,55.819,36048288,38.177,28.3,Sub-Saharan Africa,Low income,0.237527091
2579,KE,KEN,Kenya,1990,1538.537488,57.536,23402507,42.408,28.3,Sub-Saharan Africa,Low income,0.248827871
2581,KE,KEN,Kenya,2004,1861.732531,54.513,35074931,38.571,28.8,Sub-Saharan Africa,Low income,0.217354469
2582,KE,KEN,Kenya,2001,1745.458847,52.004,32321482,39.552,29.7,Sub-Saharan Africa,Low income,0.289874858
2583,KE,KEN,Kenya,2006,2114.259743,57.271,37052050,37.713,27.8,Sub-Saharan Africa,Low income,0.258407753
2584,KE,KEN,Kenya,2007,2256.26789,58.784,38085909,37.167,27.2,Sub-Saharan Africa,Low income,0.258132923
2585,KE,KEN,Kenya,2008,2243.288394,60.275,39148416,36.537,26.7,Sub-Saharan Africa,Low income,0.261618018
2586,KE,KEN,Kenya,2013,2776.526567,65.651,44826849,32.929,24,Sub-Saharan Africa,Low income,0.297438082
2587,KE,KEN,Kenya,2012,2650.443328,64.907,43646629,33.606,24.6,Sub-Saharan Africa,Low income,0.286745421
2588,KE,KEN,Kenya,2003,1771.60072,53.413,34130852,38.923,29.2,Sub-Saharan Africa,Low income,0.197903469
2589,KE,KEN,Kenya,2014,2900.150311,66.242,46024250,32.32,23.5,Sub-Saharan Africa,Low income,0.310415314
2590,KE,KEN,Kenya,2009,2271.887012,61.68,40237204,35.836,26.1,Sub-Saharan Africa,Low income,0.306941208
2591,KE,KEN,Kenya,2011,2556.870916,64.008,42486839,34.336,25.1,Sub-Saharan Africa,Low income,0.316754325
2592,KE,KEN,Kenya,2010,2425.760617,62.936,41350152,35.091,25.6,Sub-Saharan Africa,Low income,0.294423102
2593,KG,KGZ,Kyrgyz Republic,1993,1584.779171,67.19268293,4516700,25.7,24.4,Europe & Central Asia,Low income,1.908720305
2594,KG,KGZ,Kyrgyz Republic,1992,1831.53856,68.10243902,4515400,28.2,24.4,Europe & Central Asia,Low income,2.484243478
2595,KG,KGZ,Kyrgyz Republic,2005,2110.377936,67.95609756,5162600,21.3,19.4,Europe & Central Asia,Low income,1.083209042
2596,KG,KGZ,Kyrgyz Republic,1994,1293.884353,66.03902439,4515100,24.3,24.3,Europe & Central Asia,Low income,1.379053842
2597,KG,KGZ,Kyrgyz Republic,1995,1236.819912,65.7902439,4560400,25.6,24,Europe & Central Asia,Low income,0.993058723
2600,KG,KGZ,Kyrgyz Republic,2001,1754.554341,68.70731707,4945100,19.8,21.1,Europe & Central Asia,Low income,0.787517745
2601,KG,KGZ,Kyrgyz Republic,2006,2218.727934,67.69512195,5218400,23.1,19,Europe & Central Asia,Low income,1.055464127
2602,KG,KGZ,Kyrgyz Republic,2007,2448.899199,67.89512195,5268400,23.4,18.4,Europe & Central Asia,Low income,1.258434439
2603,KG,KGZ,Kyrgyz Republic,1996,1328.807047,66.54390244,4628400,23.2,23.6,Europe & Central Asia,Low income,1.230414614
2604,KG,KGZ,Kyrgyz Republic,1997,1464.04839,66.89268293,4696400,21.6,23,Europe & Central Asia,Low income,1.194640576
2605,KG,KGZ,Kyrgyz Republic,1998,1488.331303,67.05121951,4769000,21.7,22.5,Europe & Central Asia,Low income,1.248733068
2606,KG,KGZ,Kyrgyz Republic,1999,1543.245479,68.65609756,4840400,21.5,22,Europe & Central Asia,Low income,0.965159491
2607,KG,KGZ,Kyrgyz Republic,2003,1906.556261,68.25609756,5043300,20.9,20.2,Europe & Central Asia,Low income,1.078294172
2609,KG,KGZ,Kyrgyz Republic,2014,3351.670999,70.40243902,5835500,27.7,12.9,Europe & Central Asia,Low income,1.646395339
2610,KG,KGZ,Kyrgyz Republic,2002,1764.905161,68.15609756,4990700,20.2,20.7,Europe & Central Asia,Low income,0.993404532
2611,KG,KGZ,Kyrgyz Republic,2011,2920.60321,69.60243902,5514600,27.1,15,Europe & Central Asia,Low income,1.388440866
2612,KG,KGZ,Kyrgyz Republic,2008,2681.122187,68.45121951,5318700,23.9,17.6,Europe & Central Asia,Low income,1.440269803
2613,KG,KGZ,Kyrgyz Republic,2009,2746.102655,69.10243902,5383300,25.2,16.8,Europe & Central Asia,Low income,1.261546635
2614,KG,KGZ,Kyrgyz Republic,2010,2733.729337,69.3,5447900,26.8,15.9,Europe & Central Asia,Low income,1.171873015
2615,KG,KGZ,Kyrgyz Republic,2000,1644.311975,68.55853659,4898400,19.8,21.5,Europe & Central Asia,Low income,0.946245305
2616,KG,KGZ,Kyrgyz Republic,2012,2922.702873,70.00243902,5607200,27.6,14.2,Europe & Central Asia,Low income,1.806948388
2617,KG,KGZ,Kyrgyz Republic,2004,2071.417492,68.15365854,5104700,21.5,19.8,Europe & Central Asia,Low income,1.150808862
2618,KG,KGZ,Kyrgyz Republic,2013,3229.349349,70.20243902,5719600,27.2,13.5,Europe & Central Asia,Low income,1.720789566
2621,KH,KHM,Cambodia,2010,2471.891474,66.555,14308740,25.503,21.2,East Asia & Pacific,Low income,0.350330567
2622,KH,KHM,Cambodia,2003,1366.004185,61.241,12853124,26.44,30,East Asia & Pacific,Low income,0.185159888
2623,KH,KHM,Cambodia,2011,2658.709247,67.034,14537886,25.168,20.1,East Asia & Pacific,Low income,0.358177248
2624,KH,KHM,Cambodia,2007,2197.829978,64.695,13676693,26.05,24.5,East Asia & Pacific,Low income,0.253373751
2625,KH,KHM,Cambodia,2008,2355.790305,65.391,13880509,25.947,23.4,East Asia & Pacific,Low income,0.28082695
2626,KH,KHM,Cambodia,2009,2340.381721,66.01,14090208,25.767,22.3,East Asia & Pacific,Low income,0.330259355
2628,KH,KHM,Cambodia,2012,2858.71357,67.466,14776866,24.8,19.1,East Asia & Pacific,Low income,0.369259354
2629,KH,KHM,Cambodia,1997,874.519988,56.212,11295880,31.309,38.5,East Asia & Pacific,Low income,0.136345287
2630,KH,KHM,Cambodia,2014,3291.284762,68.251,15270790,24.056,17.4,East Asia & Pacific,Low income,0.437759998
2631,KH,KHM,Cambodia,2001,1182.051877,59.335,12402473,27.326,33.8,East Asia & Pacific,Low income,0.18153944
2633,KH,KHM,Cambodia,2006,1971.627326,63.927,13474489,26.101,25.7,East Asia & Pacific,Low income,0.222613711
2636,KH,KHM,Cambodia,1995,804.1397276,55.189,10653558,34.079,39,East Asia & Pacific,Low income,0.1455984
2637,KH,KHM,Cambodia,1993,709.8337588,54.514,9968275,37.25,39.3,East Asia & Pacific,Low income,0.139053748
2638,KH,KHM,Cambodia,2013,3069.58846,67.868,15022692,24.428,18.3,East Asia & Pacific,Low income,0.372980821
2639,KH,KHM,Cambodia,1994,764.2925193,54.82,10315376,35.62,39.1,East Asia & Pacific,Low income,0.143261962
2640,KH,KHM,Cambodia,1999,1002.579137,57.604,11883636,28.989,37,East Asia & Pacific,Low income,0.15953358
2641,KH,KHM,Cambodia,1996,837.4546258,55.653,10980273,32.642,38.9,East Asia & Pacific,Low income,0.147277486
2642,KH,KHM,Cambodia,2000,1090.63221,58.432,12152354,28.058,35.6,East Asia & Pacific,Low income,0.162644456
2643,KH,KHM,Cambodia,1998,904.1301535,56.862,11597739,30.085,38,East Asia & Pacific,Low income,0.168208993
2644,KH,KHM,Cambodia,2004,1523.775476,62.186,13063377,26.241,28.4,East Asia & Pacific,Low income,0.18723252
2645,KH,KHM,Cambodia,2002,1255.644205,60.283,12634729,26.793,31.9,East Asia & Pacific,Low income,0.174719537
2646,KH,KHM,Cambodia,2005,1753.441983,63.088,13270201,26.147,26.9,East Asia & Pacific,Low income,0.209184397
2647,KI,KIR,Kiribati,1990,1267.537114,60.371,72412,36.714,35.2,East Asia & Pacific,Lower middle income,0.303844667
2649,KI,KIR,Kiribati,1993,1334.567298,61.755,75719,35.127,33,East Asia & Pacific,Lower middle income,0.387432481
2650,KI,KIR,Kiribati,1991,1286.838125,60.854,73700,36.289,34.4,East Asia & Pacific,Lower middle income,0.2985346
2651,KI,KIR,Kiribati,1995,1378.767071,62.526,77730,33.7,31.8,East Asia & Pacific,Lower middle income,0.37740898
2653,KI,KIR,Kiribati,1998,1515.764112,63.469,81550,31.613,29.9,East Asia & Pacific,Lower middle income,0.359730227
